IDSBR,Nama Usaha,Alamat,Kode Wilayah,Status Perusahaan,len,kode_kecamatan,nama_kecamatan
97487270,RENTAL MOBIL RESA (RISMAN),JALAN BUMI 22 BLOK A 15 NO 15,7371031001,Aktif,10,7371031,Rappocini
97488558,APOTIK AV3 (ANIS DR),SUNGAI SADDANG BARU BLOK A 12,7371031010,Aktif,10,7371031,Rappocini
97488599,TOKO CAHAYA SAMPURNA,JL LANDAK BARU NO 122,7371031007,Aktif,10,7371031,Rappocini
97487359,RM HJ ANNY,JL AROEPALA,7371031004,Aktif,10,7371031,Rappocini
97489302,TOKO KUE ADIJAYA,BTN MINASA UPA K 8 NO 27,7371031001,Aktif,10,7371031,Rappocini
97489329,ZAHRA CELL (LAMIRAH),KOMP. GRIYA FAJAR MAS,7371031001,Aktif,10,7371031,Rappocini
97488649,PERCETAKAN(SUPARMAN RIDI),JALAN WIJAYA KUSUMA 1 BLOK K2 NO 37,7371031007,Aktif,10,7371031,Rappocini
97489341,BLACK CANYON CAFE,HERTASNING NO 38,7371031006,Aktif,10,7371031,Rappocini
97487416,KHARISMA AC (HASAN),SUNGAI SADDANG BARU NO 50/50 A,7371031010,Aktif,10,7371031,Rappocini
97489366,JUAL BARANG CAMPURAN (NUR JANNA),KOMP BPH JALAN BUMI 4 SULTAN ALAUDDIN,7371031001,Aktif,10,7371031,Rappocini
97488679,ISI ULANG GALONG (NURKAYA),HOMPLEKS K ODAM KATANG KA BLOK ES,7371031001,Aktif,10,7371031,Rappocini
97469231,TIKI,JL AROEPALA NO 41,7371031004,Aktif,10,7371031,Rappocini
97469369,APOTEK TAMALATE (SURIATY),TAMALATE 1 BLOK 21 NO 9,7371031005,Aktif,10,7371031,Rappocini
97469495,DAILY COFFE BAR,EMY SAELAN,7371031001,Aktif,10,7371031,Rappocini
97469517,NUSA CITRA (ZULKARNAIN),KOMP IKIP BLOK G II NO 10,7371031006,Aktif,10,7371031,Rappocini
97471569,PUSTU KARUNRUNG,KARUNRUNG RAYA 5 NO 6,7371031002,Aktif,10,7371031,Rappocini
97469497,YASMINE SALON,JL AROEPALLA PERM YASMIN BLOB B 9,7371031003,Aktif,10,7371031,Rappocini
97482843,JUAL PAKAIAN KELILING (RINA),JL KR BONTO TANGNGA 1,7371031002,Aktif,10,7371031,Rappocini
97482949,AUDREY BABY SHOP,JL.SUNGAI SADDANG BARU,7371031010,Aktif,10,7371031,Rappocini
97482912,SKIN CLINIC,JL PELITA RAYA NO A8,7371031008,Aktif,10,7371031,Rappocini
97482942,KOST - KOSTAN (REZKY),JL RAPPOCINI RAYA LR NO 11 B,7371031008,Aktif,10,7371031,Rappocini
97482996,WARKOP MAGFIRAH (KURNIAWAN),JL PELITA RAYA,7371031008,Aktif,10,7371031,Rappocini
97482941,WARKOP GAUL,JL. KELAPA TIGA,7371031010,Aktif,10,7371031,Rappocini
97481799,TOKO SINAR HARAPAN,RAPPOCINI,7371031008,Aktif,10,7371031,Rappocini
97483093,TOKO ALAT OLAHRAGA (DRS AHMAD YAMAN),JALAN LANDAK BARU NO 85 D,7371031007,Aktif,10,7371031,Rappocini
97482035,SD IMPRES BTN IKIP 2,JALAN MONUMEN EMMY SAELAN 3,7371031002,Aktif,10,7371031,Rappocini
97483527,MEKANIK AC MOBIL (FREDY),JL SUNGAI SADDANG BARU,7371031010,Aktif,10,7371031,Rappocini
97472996,ELITE COM,KOMP PURI TAMAN SARI BLOK D 13 NO 8,7371031004,Aktif,10,7371031,Rappocini
97473015,APOTEK SEJATI (ERNI),TAMALATE 1 NO 10,7371031005,Aktif,10,7371031,Rappocini
97473064,JUALAN PAKAIAN (KASMAWATI),JL TAMALATE 2 UJUNG,7371031003,Aktif,10,7371031,Rappocini
97473024,VIRTUAL MART FIP UNM,LINGKUP KAMPUS FIP UNM,7371031002,Aktif,10,7371031,Rappocini
97473026,FOTO COPY GHAZA,LINGKUP KAMPUS FIP UNM,7371031002,Aktif,10,7371031,Rappocini
97473079,KANTOR SMK NEGERI 6,JL LANDAK BARU NO 32,7371031007,Aktif,10,7371031,Rappocini
97473202,RESTO KUTO SOLO,JL LANDAK BARU NO 122,7371031007,Aktif,10,7371031,Rappocini
97473258,KURIR RUMAH ROTI,JL TIDUNG 9,7371031003,Aktif,10,7371031,Rappocini
97460495,TOKO (YULI),JL TIDUNG 10 STP 5 NO 40,7371031003,Aktif,10,7371031,Rappocini
97460769,MITRA TUKANG JAHIT,JL LANDAK BARU NO 2B,7371031007,Aktif,10,7371031,Rappocini
97460986,TOKO (NARWAYA),JL TIDUNG 10 STP 1 NO 27,7371031003,Aktif,10,7371031,Rappocini
97460987,WARUNG SEMBAKO (TOKO ANI),BONTO CINDE NO 38 A,7371031008,Aktif,10,7371031,Rappocini
97464746,JUST CAFE,JALAN AP PETTARANI RUKO NEW ZAMRUD BLOK G/1,7371031008,Aktif,10,7371031,Rappocini
97461234,TOKO IKSAN,JL JIPANG PERMAK BLOK DP 9 NO 5,7371031002,Aktif,10,7371031,Rappocini
97462140,KLINIK (DR A BASO),JALAN AP PETTARANI RUKO NEW ZAMRUD,7371031008,Aktif,10,7371031,Rappocini
97463285,WARUNG MAKAN (YUYUN),JL TIDUNG 10 NO 3,7371031003,Aktif,10,7371031,Rappocini
97458707,TOKO ULFA,JL.TIOUNG 7,7371031003,Aktif,10,7371031,Rappocini
97458708,APOTIK SARTIKA (SHEILA),JL.RAPPOCINI RAYA NO.20C,7371031008,Aktif,10,7371031,Rappocini
97449782,PENJAHITAN (MARDANG),TIDUNG 7 NOMOR 89 RT 3 RW 5,7371031003,Aktif,10,7371031,Rappocini
97448855,WARUNG MAKAN( BONTO),TIDUNG 6,7371031003,Aktif,10,7371031,Rappocini
97469129,EXPEDISI JASA ANGKUTAN,TIDUNG 1 STP 2 NO 1 23B,7371031005,Aktif,10,7371031,Rappocini
97469135,EUROLASIA TRAINING CENTRE (MASNI),JL MON EMMY SAELAN 3,7371031006,Aktif,10,7371031,Rappocini
97469124,DAPUR HERTASNING,HERTASNING,7371031005,Aktif,10,7371031,Rappocini
97489423,JUAL ES PISANG IJO <ASTUTI>,JALAN TIDUNG X TIMUR,7371031002,Aktif,10,7371031,Rappocini
97489421,USAHA PEMBUATAN TAHU (SUPRIYADI),JALAN TIDUNG X STP VIII NOMOR 109 A,7371031002,Aktif,10,7371031,Rappocini
97489441,BIDAN MARATUS SOLEKHA,JL TIDUNG 9 STP 14 NO 126,7371031003,Aktif,10,7371031,Rappocini
97489422,DOKTER PRAKTEK <SIMON>,TODDOPULL RAYA NO 9,7371031004,Aktif,10,7371031,Rappocini
97488791,MINI MARKET (ALIF),KOMP P DAN K,7371031001,Aktif,10,7371031,Rappocini
97488810,AS SUNNAH HERBAL,JL SULTAN ALAUDDIN,7371031001,Aktif,10,7371031,Rappocini
97489415,USAHA KONVEKSI AA COLLECTION (MULYADI),BTN MINASA UPA BLOK 014 NO 19,7371031001,Aktif,10,7371031,Rappocini
97488712,SABLON BIZ (SADDAN),JL LANDAK BARU LR 8 NO 108,7371031007,Aktif,10,7371031,Rappocini
97489576,TOKO BUKU (NURHAYATI),J L SYEKH YUS U F LRS NO 1,7371031001,Aktif,10,7371031,Rappocini
97489600,JUALAN BAKSO KELILING (SYAMSUDDIN),BTN MINASA UPA BLOK F13 NO 16,7371031001,Aktif,10,7371031,Rappocini
97489507,WARKOP ANGING MAMMIRI (H ASRI),BLOK C1 1,7371031002,Aktif,10,7371031,Rappocini
97489638,PONDOK NUSANTARA,HERTASNING TIMUR,7371031004,Aktif,10,7371031,Rappocini
97488828,LOS KESEHATAN (MAARIF),JL SYEKH YUSUF,7371031001,Aktif,10,7371031,Rappocini
97489743,CATRING 22,KOMP BUMI PALEM BLOK Q22,7371031001,Aktif,10,7371031,Rappocini
97489771,WARUNG MAS JOKO,JL TALASALAPANG RAYA NO,7371031001,Aktif,10,7371031,Rappocini
97489768,RM CITRA MINANG,JL TALASALAPANG NO 14B,7371031001,Aktif,10,7371031,Rappocini
97489769,AUFA NET (YANIZAR),JL TALASALAPANG RAYA NO 18B,7371031001,Aktif,10,7371031,Rappocini
97489770,SINAR BUANA MOTOR (SONNY J),JL TALASALAPANG RAYA NO 8,7371031001,Aktif,10,7371031,Rappocini
97491225,TK TPA AL ANSHAR,BTN MINASA UPA BLOK E7 NO 16,7371031001,Aktif,10,7371031,Rappocini
97491243,PERCETAKAN MULTI TALENTA,LANDAK BARU LR 3,7371031007,Aktif,10,7371031,Rappocini
97491264,APOTIK MUTIARA SYARIAH,JL SYECH YUSUF,7371031001,Aktif,10,7371031,Rappocini
97491325,BENGKEL REPARASI MOBIL (FOKUS),JI AROEPALA NO 27 C HERTASNING BARU,7371031001,Aktif,10,7371031,Rappocini
97491327,IDOLA PONSEL (VERY),JALAN RAPPOCINI RAYA NO 219 B,7371031008,Aktif,10,7371031,Rappocini
97491344,PENJUAL MINUMAN,JL TAMALATE 2,7371031003,Aktif,10,7371031,Rappocini
97491200,PUSKESMAS MINASA UPA,JL MINASA UPA RAYA NO 18,7371031002,Aktif,10,7371031,Rappocini
97491408,TK TIARA,JI PELITA 5 NO 39 B,7371031008,Aktif,10,7371031,Rappocini
97487595,JUAL PULSA (MERYANTI),BTN MINASA UPA BLOK B7 NO 2,7371031001,Aktif,10,7371031,Rappocini
97485099,DOKTER GIGI (INDRA),PERUMAHAN KIREL DAMAI BLOK A11,7371031001,Aktif,10,7371031,Rappocini
97485108,KOST KOSTAN (CENDRAKASIH),JL BONTO NGIRATE NOGA,7371031006,Aktif,10,7371031,Rappocini
97487671,EDOTEL MAKASSAR,JL LANDAK BARU NO 132,7371031007,Aktif,10,7371031,Rappocini
97487717,WINA LAUNDRY,JL BUMI 21,7371031001,Aktif,10,7371031,Rappocini
97487674,DOKTER PRAKTEK,HERTASNING RAYA TIMUR,7371031004,Aktif,10,7371031,Rappocini
97487734,COST MEWAH,JL. S. SADDANG BARU,7371031010,Aktif,10,7371031,Rappocini
97485195,WARUNG MAKAN (ROSDIANA),JL PELITA RAYA V L R.2 NO 17,7371031008,Aktif,10,7371031,Rappocini
97487767,KANTIN SMK PELAYARAN,JL SYECH YUSUF,7371031001,Aktif,10,7371031,Rappocini
97487768,CATRING REHAN,PERUM BUKIT SALEKOA BLOK D21,7371031001,Aktif,10,7371031,Rappocini
97487779,MITRA TAMA RAYA PERKASA,JALAN BUMI 19 BLOK A19 NO 19,7371031001,Aktif,10,7371031,Rappocini
97487790,TOKO KELANA JAYA,MAPPALA 26 29,7371031006,Aktif,10,7371031,Rappocini
97472896,LOKET RESMI SEGALA BAYAR,BTN MINASA UPA BLOK A3,7371031002,Aktif,10,7371031,Rappocini
97472888,SD INPRES KAMPUS IKIP,KOMP IKIP BLOK G III,7371031006,Aktif,10,7371031,Rappocini
97472918,TOKO TIRTA ANUGERAH,JLHERTASNING RAYA RUKO GRAHA HERTASNING NO A1-A2,7371031004,Aktif,10,7371031,Rappocini
97472900,USAHA BENTOR (KASI),JL TAMALATE 2 UJUNG,7371031003,Aktif,10,7371031,Rappocini
97485622,TOKO CAMPURAN (ROSTINI),BORONG INDAH,7371031004,Aktif,10,7371031,Rappocini
97482539,TOKO 2 PUTERI(BASRI),JL MONUMEN EMMY SAELAN,7371031006,Aktif,10,7371031,Rappocini
97482617,SD INPRES TIDUNG 2,JL BONTO DG NGIRATE NO 10 A,7371031006,Aktif,10,7371031,Rappocini
97481379,NYAMANNA CHOUX DAN PIE (SYAMSIAR),JL MONUMEN EMMY SAELAN NO 36,7371031006,Aktif,10,7371031,Rappocini
97481263,APOTIK K 24,BONTOCINDE,7371031008,Aktif,10,7371031,Rappocini
97482638,TOKO CAHAYA BELAWA (H MUSLIH),JL BONTO DG NGIRATE NO 16,7371031006,Aktif,10,7371031,Rappocini
97481482,PENJAHITAN PAKAIAN (NURDIN),JL TIDING 10 STP 7 NO.71,7371031003,Aktif,10,7371031,Rappocini
97482623,BENGKEL KETOK MAJIG (SUGIONO),JL PELITA RAYA NO 30,7371031010,Aktif,10,7371031,Rappocini
97481508,RUMAH TANFID AISYIYAH (HJ NAJMAH PATAU),JALAN TIDUNG 3 BLOK NO 27,7371031005,Aktif,10,7371031,Rappocini
97481535,SD INPRES UNGGULAN BTN PEMDA,JL AP PETTARANI BLOK E 19 NO 25,7371031006,Aktif,10,7371031,Rappocini
97474841,TAYLOR (SRI MAHRAWANI),PURI TAMAN SARI BLOK C4,7371031004,Aktif,10,7371031,Rappocini
97474944,CCM MANDIRI - JUAL BELI DAN PENYEWAAN MOTOR,BTN MINASA UPA BLOK E5 NO 3,7371031001,Aktif,10,7371031,Rappocini
97474935,APOTIK PROYA,JL.RAPPOCINI RAYA NO,7371031009,Aktif,10,7371031,Rappocini
97466376,SALON SORAYA (HERAWATI),JL TALASALAPANG NO 97,7371031002,Aktif,10,7371031,Rappocini
97475279,PANGKALAN LPG PERTAMINA(DAUDMB),JALAN TIDUNG 3 STP 7 NO 27,7371031005,Aktif,10,7371031,Rappocini
97475265,LAUNDRY DM,JL RAPPOCINI RAYA,7371031009,Aktif,10,7371031,Rappocini
97480700,FOTO COPY,BUAKANA,7371031008,Aktif,10,7371031,Rappocini
97480702,MAKMUR JAYA,BUAKANA,7371031008,Aktif,10,7371031,Rappocini
97480731,MULTI TEKNIK (HARRIE LIE),SUNGAI SADDANG BARU RAYA NO 14,7371031010,Aktif,10,7371031,Rappocini
97480735,JUAL BAHAN BANGUNAN,SUNGAI SADDANG BARU RAYA NO 18,7371031010,Aktif,10,7371031,Rappocini
97483882,KLINIK KELUARGA SEHAT,JALAN TAMALATE 1 NO 15 A,7371031003,Aktif,10,7371031,Rappocini
97483818,NOTARIS (CHADIJAH IRIANTI),JALAN NIKEL 2 NO 16,7371031010,Aktif,10,7371031,Rappocini
97480691,ANEKA LOGAM,BUAKANA,7371031008,Aktif,10,7371031,Rappocini
97506117,CV. BELLE EMILIE (STUDIO FOTO),HERTASNING NO 36,7371031006,Aktif,10,7371031,Rappocini
97506123,ANI OLSHOP,PELITA RAYA TENGAH 1 BLOK A6B NO 7,7371031010,Aktif,10,7371031,Rappocini
97506118,MAHA REFLEXIOLOGI,JL TODDOPULI RAYA NO 4,7371031004,Aktif,10,7371031,Rappocini
97506133,LABORATORIUM CELULAR,BUAKAN,7371031008,Aktif,10,7371031,Rappocini
97483974,VERMAK (ROSTINI),BORONG INDAH,7371031004,Aktif,10,7371031,Rappocini
97506128,LEMBAGA PSIKOLOGI PROGRES,JL MAPALA BLOK A/3 NO 12,7371031006,Aktif,10,7371031,Rappocini
97506131,GUEST HOUSE D` KHANZA,J L MAPALA BLOK A/3 NO 3,7371031006,Aktif,10,7371031,Rappocini
97470203,RUKO KONTRAKAN (YUSRAN),HERTASNING,7371031005,Aktif,10,7371031,Rappocini
97470288,JUAL SEMBAKO (WANA),PASAR HERTASNING,7371031004,Aktif,10,7371031,Rappocini
97466519,NOTARIS,BUAKANA,7371031008,Aktif,10,7371031,Rappocini
97468130,SINAR RAPPOCINI (HAMID),JL RAPPOCINI RAYA NO.278 A,7371031008,Aktif,10,7371031,Rappocini
97468134,KLINIK SEHAT,PENGAYOMAN NO 3,7371031008,Aktif,10,7371031,Rappocini
97470350,FASHA INTERNUSA TOURS AND TRAVEL,JL TAMALATE 1 179,7371031003,Aktif,10,7371031,Rappocini
97468207,APOTIK HERWITA (HERYANI),JL TIDUNG 10 NO 279,7371031003,Aktif,10,7371031,Rappocini
97468326,SIRAH PICTURES (HARIS),JL TIDUNG 10 NO 294,7371031003,Aktif,10,7371031,Rappocini
97466783,RUMAH MAKANAN AROMA,JL LANDAK BARU NO 5,7371031007,Aktif,10,7371031,Rappocini
97495201,LEMBAGA PSIKOTES,JL FAISAL 2 NO 7,7371031007,Aktif,10,7371031,Rappocini
97466729,KUMON HERTASNING BARU,HERTASNING AROEPALA,7371031004,Aktif,10,7371031,Rappocini
97495196,CAMPURAN 1,JL SKARDA N LORONG 2 NO 57,7371031001,Aktif,10,7371031,Rappocini
97495416,PLANET MOTOR,JL MONUMEN EMMY SAELAN,7371031006,Aktif,10,7371031,Rappocini
97495439,"JASA PEMBAYARAN, LISTRIK, AIR DAN TELPON (JALIL)",JL TALASALAPANG KOMP P&K,7371031001,Aktif,10,7371031,Rappocini
97498902,WARUNG KOPI (DG NIA),JALAN PELITA RAYA,7371031010,Aktif,10,7371031,Rappocini
97498905,USAHA FURNITURE KAYU (AHMAD KAUSAR),JALAN JIPANG RAYA,7371031002,Aktif,10,7371031,Rappocini
97495947,GREEN CELL,JALAN PELITA RAYA,7371031010,Aktif,10,7371031,Rappocini
97498988,KOS KOSAN (RUSHAEDAR),JL BUMI 21,7371031001,Aktif,10,7371031,Rappocini
97495988,CONDONG RAOS,JL PELITA RAYA TENGAH BLOK A 6B NO 5 B,7371031010,Aktif,10,7371031,Rappocini
97497355,RAYHANA SPA,JALAN PELITA RAYA NO 4,7371031010,Aktif,10,7371031,Rappocini
97497363,TPA IKRAMULLAH,JL TAMALATE 8 NO 53,7371031004,Aktif,10,7371031,Rappocini
97497401,ES DAWET AYU (SARTONO),JL SKARDA N LORONG 2,7371031001,Aktif,10,7371031,Rappocini
97497410,TOKO DIANORA,EMMY SAELAN 3,7371031002,Aktif,10,7371031,Rappocini
97497382,RUMAH MAKAN KAPOLO,JL RSI FAISAL 12 NO 6,7371031007,Aktif,10,7371031,Rappocini
97484635,ROEHMANSA (SAHRUDDIN),JL SULTAN ALAUDDIN NO 259,7371031001,Aktif,10,7371031,Rappocini
97484612,JUAL NASI GORENG MAWUT (ABD KHALIM),PELITA RAYA 6 NO 4,7371031008,Aktif,10,7371031,Rappocini
97479226,MAKASSAR PET CLINIC,JL MON EMMY SAELAN NO. 103 A,7371031006,Aktif,10,7371031,Rappocini
97479233,PENJUAL PARFUM (ERWIN WARIS),JL RAPPOCINI RAYA NO 4,7371031009,Aktif,10,7371031,Rappocini
97479211,TK AISYAH,JL TIDUNG BLOK 11 NO 3,7371031003,Aktif,10,7371031,Rappocini
97478271,KOPERASI SMK NEGERI 6,JL LANDAK BARU  NO 132,7371031007,Aktif,10,7371031,Rappocini
97475611,MAGFIRA MART,JL RSI FAISAL RAYA NO 16,7371031007,Aktif,10,7371031,Rappocini
97475610,MAGAWU LAUNDRY (SITTI KHADIJAH),JL RSI FAISAL RAYA 11 BLOK C20,7371031007,Aktif,10,7371031,Rappocini
97491526,TPA TAHFIS ALGI FARI,BTN MINASA UPA BLOK L11 NO B1,7371031001,Aktif,10,7371031,Rappocini
97476429,DUTA MANDIRI TOUR 8 TRAVEL,JL RAPPOCINI RAYA NO 96B,7371031009,Aktif,10,7371031,Rappocini
97491525,JUAL PERLENGKAPAN KAPAL (MOUDY),BTN MINASA UPA BLOK L14 NO 12,7371031001,Aktif,10,7371031,Rappocini
97475669,PAUD MELATI DWP IMIM,JL MAPPALA KAMPUS UNM,7371031006,Aktif,10,7371031,Rappocini
97491527,PENJUAL BAKSO KELILING,BTN MINASA UPA BLOK K17 NO 3,7371031001,Aktif,10,7371031,Rappocini
97476557,LAS BUBUT DINAMIS,JALAN LANDAK BARU NO 96,7371031007,Aktif,10,7371031,Rappocini
97491655,TOKO KELONTONG (INDRIYANTI),KOMP BUMI PESONA PELANGI BLOK UNGU NO 1,7371031001,Aktif,10,7371031,Rappocini
97491737,WARUNG MAKAN JOGJA,JL TAMALATE 2 NO 18,7371031003,Aktif,10,7371031,Rappocini
97490094,MENJUAL KUE (MARYATI),BTN MINASA UPA BLOK K 13 NO 5,7371031001,Aktif,10,7371031,Rappocini
97490110,DEPOT AIR MINUM AQUA (SUAMA),PERUMAHAN ANGIN MAMMIRI BLOK D3 NO 3,7371031002,Aktif,10,7371031,Rappocini
97491746,KANTIN SYAHRUL,JL RAYA PENDIDIKAN,7371031006,Aktif,10,7371031,Rappocini
97492957,JUAL ALAT LISTRIK ELEKTRONIK,JL RAPPOCINI RAYA NO 10 D,7371031009,Aktif,10,7371031,Rappocini
97491695,FIQHI INDAH CELL (RASTINAH),HERTASNING,7371031005,Aktif,10,7371031,Rappocini
97476676,WARKOP PAPA (HJ MARNI),JL MON EMMY SAELAN NO 39,7371031006,Aktif,10,7371031,Rappocini
97478703,IVA COLLECTION,JL TIDUNG 9 STP 18 NO 182,7371031003,Aktif,10,7371031,Rappocini
97478851,SMART ENGLISH TRAINING MAKASSAR,JL RAYA PENDIDIKAN 3 BLOK D/3 NO 9,7371031006,Aktif,10,7371031,Rappocini
97478856,BAJOKI STORE (IKHSAN),JL MONUMEN EMMY SAELAN NO 103 G,7371031006,Aktif,10,7371031,Rappocini
97479042,PUSKESMAS BALLAPARANG,JALAN NIKEL 1 NO 8,7371031010,Aktif,10,7371031,Rappocini
97479029,TOKO SIGMA (ERNI),JL TIDUNG 9 NO 159,7371031003,Aktif,10,7371031,Rappocini
97479037,WARUNG KELONTONG (HJ SYARIFA),JL RAPPOCINI RAYA LR 5 NO 2,7371031009,Aktif,10,7371031,Rappocini
97482089,TOKO JAYA MAKMUR,RAPPOCINI,7371031008,Aktif,10,7371031,Rappocini
97482162,HONEY FASHION,KOMPLEKS PEMDA BLOK  E 20 NO 17,7371031006,Aktif,10,7371031,Rappocini
97482205,KOST KOSAN (MAUTULATAN),JL PELITA RAYA A 22,7371031010,Aktif,10,7371031,Rappocini
97482206,SD INPRES TIDUNG,JL BONTO DG NGIRATE 10 A,7371031006,Aktif,10,7371031,Rappocini
97484237,MAKMUR JAYA LESTARI,JL. SUNGAI SADDANG BARU,7371031010,Aktif,10,7371031,Rappocini
97481054,PENGANGKUTAN TIMBUNAN (MANSUR),PERMATA HIJAU TEGAL,7371031004,Aktif,10,7371031,Rappocini
97481017,PEMBUAT JELLY,JL FAISAL 9 NO 27,7371031007,Aktif,10,7371031,Rappocini
97481120,NOTARIS (IDA NURSANTY),RAPPOCINI,7371031008,Aktif,10,7371031,Rappocini
97481088,BAKSO YOSDA,JL PELITA RAYA NO 27,7371031008,Aktif,10,7371031,Rappocini
97481112,SURYA KENCANA PLASTIK (MADE),HERTASNING,7371031004,Aktif,10,7371031,Rappocini
97481122,WARUNG KECILKELONTONG (DG RAPI),KR BONTO TANGNGA 1,7371031002,Aktif,10,7371031,Rappocini
97481145,PERDANA JJB PRES,JL RAPPOCINI RAYA NO 100,7371031009,Aktif,10,7371031,Rappocini
97496718,WARUNG BUBUR AYAM (RENI),JALAN AP PETTRANI  NO 30,7371031010,Aktif,10,7371031,Rappocini
97496733,JUAL BALOK (H SUKARDI),JL BONTO DG NGIRATE,7371031006,Aktif,10,7371031,Rappocini
97498539,JUAL BELI PAKAIAN KECIL (NELLY),KARUNRUNG,7371031002,Aktif,10,7371031,Rappocini
97498583,AUTO TOP CLEAR (NINGSIH),SUNGAI SADDANG BARU NO 33,7371031010,Aktif,10,7371031,Rappocini
97495711,ANEKA KERAMIK,BUAKANA,7371031008,Aktif,10,7371031,Rappocini
97498743,SD RAPPOCIMI,JL HERTASNING BLOK E 14 NO 1,7371031006,Aktif,10,7371031,Rappocini
97498744,DEPOT AIR MINUM (PIETER PANOMBAN),JALAN TIDUNG X TIMUR PERUMAHAN STELLA MARIS BLOK C NO 3,7371031002,Aktif,10,7371031,Rappocini
97496969,TOKO BERSAMA BANGUNAN,JL MONUMEN EMMY SAELAN,7371031006,Aktif,10,7371031,Rappocini
97496998,PENGELOLAAN DANA SD KOMP IKIP (FITRIYANI),SD KOMP IKIP JL AP PETTARANI,7371031007,Aktif,10,7371031,Rappocini
97497007,PONDOK PELITA,PELITA RAYA TENGAH BLOK A6B NO 4,7371031010,Aktif,10,7371031,Rappocini
97497044,SD KOMP IKIP 1,JALAN AP PETTARANI,7371031007,Aktif,10,7371031,Rappocini
97498808,TAKSI BANDARA (SYARIFUDDIN),JALAN TALASALAPANG 2,7371031001,Aktif,10,7371031,Rappocini
97495701,CHERIA LAUNDRY,JL MAPALA 2 BLOK A/3 NO 5,7371031006,Aktif,10,7371031,Rappocini
97498844,PERMATA FINANCE,JL HERTASNING RAYA,7371031004,Aktif,10,7371031,Rappocini
97477906,HOKKY CELL,RAPPOCINI,7371031008,Aktif,10,7371031,Rappocini
97498872,RUMAH KOST (ABDUL),BUAKANA,7371031008,Aktif,10,7371031,Rappocini
97477966,PERSEWAAN KAMAR (KASMIR),KOMPLEKS AGRARIA A2,7371031002,Aktif,10,7371031,Rappocini
97477999,WARUNG CAMPURAN (RIA),RAPPOCINI RAYA LR 9 NO 30,7371031008,Aktif,10,7371031,Rappocini
97478052,JUAL BELI MOTOR (ASKING),JL MONGINSIDI BARU AB7 1 D,7371031010,Aktif,10,7371031,Rappocini
97477930,PRAKTEK GIGI (SAMUEL),JL HERTASNING RAYA,7371031008,Aktif,10,7371031,Rappocini
97478056,PENYEWAAN KAMAR (SAODAH),RAPPOCINI RAYA LR. 9,7371031008,Aktif,10,7371031,Rappocini
97475449,STASIUN ROTI PANAS,JL RAYA PENDIDIKAN,7371031006,Aktif,10,7371031,Rappocini
97506319,ANISA CELLULAR (ZULHERI),JL MONUMEN  EMMY SAELAN  NO 76,7371031006,Aktif,10,7371031,Rappocini
97506318,PRASMANAN (HABABBUL JANNAH),JL MON EMMY SAELAN,7371031006,Aktif,10,7371031,Rappocini
97479864,FOTO COPY KAMPUS UPP TIDUNG,LINGKUP KAMPUS FIP UNM,7371031002,Aktif,10,7371031,Rappocini
97479879,TOKO CAMPURAN (HARIATI),JL BONTO MENE 1 NO 22,7371031007,Aktif,10,7371031,Rappocini
97479988,PASRAH UTAMA UD,JL LANDAK BARU LR 5C NO 94 N,7371031007,Aktif,10,7371031,Rappocini
97480153,WARUNG PRASMANAN MARASA,JL RSI FAISAL 12 NO 3,7371031007,Aktif,10,7371031,Rappocini
97480200,PRAKTEK DOKTER THT,JL MAPALA 2 BLOK D 5 NO 6,7371031006,Aktif,10,7371031,Rappocini
97480397,DOKTER PRAKTEK NIKEL,JALAN NIKEL RAYA A29 NO 2,7371031010,Aktif,10,7371031,Rappocini
97480330,LAUNDRY QHAREZOO (H ANWAR),JL MONUMEN EMMY SAELAN NO 2 1,7371031006,Aktif,10,7371031,Rappocini
97480342,SMP PGRI 1 TAMALATE,JALAN MONUMEN EMMY SAELAN 3,7371031002,Aktif,10,7371031,Rappocini
97480346,LIA LAUNDRY,JALAN PELITA RAYA,7371031010,Aktif,10,7371031,Rappocini
97484463,KANTOR NOTARIS,JL PELITA RAYA VI BLOK A 36/6,7371031008,Aktif,10,7371031,Rappocini
97480517,LE MOON PIZZA DAN CAFE,HERTASNING,7371031004,Aktif,10,7371031,Rappocini
97493880,JUALAN ABJU (RAUL),BTN MINASA UPA BLOK K15 NO 19,7371031001,Aktif,10,7371031,Rappocini
97492721,USAHA KUE DAN ROTI (YUSRI),GRAHA MANDIRI BLOK D3,7371031001,Aktif,10,7371031,Rappocini
97504620,SHIDQYAH CELL,JL.PINANG NO.32C,7371031004,Aktif,10,7371031,Rappocini
97506411,BENGKEL (ANDI ASO),JL LANDAK BARU,7371031007,Aktif,10,7371031,Rappocini
97506417,TOKO KELONTONG (ASNIAR),KARUNRUNG RAYA 5 NO 22,7371031002,Aktif,10,7371031,Rappocini
97490968,USAHA ONLINE (BU DIAN),GRIA MUTIARA TIMUR 2 BERLIAN 11 A,7371031001,Aktif,10,7371031,Rappocini
97490947,RUMAH KOST (H RUSLI),JALAN WIJAYA KUSUMA 3 BLOK K 22 NO 8,7371031007,Aktif,10,7371031,Rappocini
97506793,SAHABAT LAUNDRY (ASWAN),JALAN TALASALAPANG,7371031002,Aktif,10,7371031,Rappocini
97491112,PONDOK BALLA LOMPOA,JL FAISAL XVII NO 9,7371031007,Aktif,10,7371031,Rappocini
