input_id,title_maps,address_maps,IDSBR_best,nama_bps_best,alamat_bps_best,score_jw,label
dc20221d-4347-4bdb-a302-a3eddc96e1b4,oki perdana,"JL. Monumen Emi Saelan III, Blok B/11, Mangasa, Gn. Sari, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90221",3155140,oki perdana baru,"jl.monumen emmy saelan iii komp.agraria blok b/11 rt.001 rw.002, karunrung",0.94,unmatch
0edcd36e-c939-4242-a0bb-2bfe9d2d3077,warung 3g jaya lamongan,"RFF7+M74 Warung 3G Jaya Lamongan, Jalan Aroeppala, Karunrung, Rappocini, Bangkala, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90222",97491737,warung makan jogja,jl tamalate 2 no 18,0.87,unmatch
dc20221d-4347-4bdb-a302-a3eddc96e1b4,catering onta,"RCPF+2P8 Catering Onta, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90133",98049304,catering dian,jalan raya pendidikan kompleks ikip perdos gunung sari blok g2 no. 93,0.92,unmatch
dc20221d-4347-4bdb-a302-a3eddc96e1b4,catering pernikahan halal makassar,"Jl. Bonto Mene I No.34, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97500594,catering attaufik pratama,tallasalapang raya,0.86,unmatch
dc20221d-4347-4bdb-a302-a3eddc96e1b4,catering aqiqah terlengkap makassar,"Jl. Minasa Upa No.18/11 Blok M, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97478726,catering anugerah,jl rsi faisal no 7 6,0.85,unmatch
dc20221d-4347-4bdb-a302-a3eddc96e1b4,rizky'ta catering,"Jalan BTN Tabaria Blok C6 No.5, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4044581,rizky hidayah,jl toddopuli vi komplek puri taman sari,0.82,unmatch
e2c0a265-5bca-4f48-a503-f3c39ff96e17,martabak & coffee holland,"Jl. Andi Djemma Lorong II No.11, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727438,martabak holand,jalan landak baru lr 2 no 11,0.91,match
2707faa2-8927-47e9-a08d-0b6a4cb07ac7,nurza petshop,"Jl. Minasa Upa No.3 blok K 1, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",2870107,nur reski,btn minasa upa blok,0.8,unmatch
dc20221d-4347-4bdb-a302-a3eddc96e1b4,catering herli,"Jl. Letjen Hertasning No.5, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90222",97486893,catering putri,btn minasaupa blok f14/1,0.91,unmatch
dc20221d-4347-4bdb-a302-a3eddc96e1b4,agatha catering,"perum ayu lestari, Jl. Banta Bantaeng Blk. E No.5, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",3881177,fatimah catering,jl jipang raya komp. bumi palem,0.84,unmatch
dc20221d-4347-4bdb-a302-a3eddc96e1b4,catering sekar service,"Jl. Minasa Upa No.3 Blok N17, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3881350,catering sekar,btn minasa upa,0.93,unmatch
0b6ce0e9-a9c1-4fe4-a224-eefc775b7582,golden life club,"Jl. Monumen Emmy Saelan Jl. Makkio Baji 5 No.21, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90222",2517185,golden celebes,jl rsi faisal xii,0.88,unmatch
3277d820-ba0f-4fbb-9046-aada03cbb422,mentari gym & warkop,"Jl. Karunrung Raya V, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97442948,"mega karya spartanindo ,pt",jl. mahoni no. 107,0.76,unmatch
2707faa2-8927-47e9-a08d-0b6a4cb07ac7,bobo animals pethouse,"RCPF+83V Bobo Animals Pethouse, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90135",97489441,bidan maratus solekha,jl tidung 9 stp 14 no 126,0.76,unmatch
013adfc6-bfa2-4f25-92c2-b7daf6e2307d,sobat lemina,"Jl. Rappocini Raya Lrg. 3 No.3, Rappocini, Makassar City, South Sulawesi 90222",3455900,sobo karti,"jl.aroepala samping smp 40 tembusan komp. anggrek minasa upa,rt.004/rw.010,gunung sari",0.8,unmatch
ab4110e6-5854-4c55-8fc0-df9bce82bca8,bengkel las 3 r,"Jl Bonto Manai Lrg 1 No 1, Pa'baeng-Baeng, Tamalate, Pa'baeng-Baeng, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90227",6592969,bengkel las 5a,"jl karunrung raya no 11, rt 005 rw 011",0.93,unmatch
9304ef4c-e681-4280-90a2-ff15e81923f3,penjahit zahra,"Lorong 9 A No.12, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4924995,penjahit rabia,jalan jipang raya,0.93,unmatch
c391d2c5-6275-4f6e-8acd-055cac3d8757,ramedo hotel makassar,"Jl. Andi Djemma No.112F, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3078455,ramedo wisata hotelindo,jl landak baru,0.84,unmatch
7306cd16-b249-4779-9a8c-48e55ec54a33,toko & salon mirah,"Pondok Asri, Jl. Borong Indah Blk. A No.12, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90422",97497410,toko dianora,emmy saelan 3,0.89,unmatch
7306cd16-b249-4779-9a8c-48e55ec54a33,toko ode,"Jl. Tidung 10 Jl. Setapak 8, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5967077,toko mega,jl monginsidi baru no 19,0.88,unmatch
037f75f1-a490-4652-8d0f-b4ecf5ece39c,stand fasya fatma,"RCXM+GPP Stand Fasya Fatma, Jl. Pelita Raya IV, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90231",97490661,stand 40,btn minasa upa blok n9/27,0.82,unmatch
037f75f1-a490-4652-8d0f-b4ecf5ece39c,dicubit store makassar,"Jl. Balla Parang I No.12, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5779127,district games,jl talasalapang raya,0.79,unmatch
8ed00090-f120-4c44-a236-d2be26583eae,jeans asli bandung — permak jahit custom,"Jl. Hertasning Baru Jl. Aroeppala No.N5 No.6, Kassi-Kassi, Rappocini, Makassar City, South Sulawesi 90222",5727371,jual es pisang ijo <nurhamdana>,griya maleo indah blok b no 9,0.77,unmatch
8ed00090-f120-4c44-a236-d2be26583eae,penjahit rayhan,"RFJ3+RM5 Penjahit Rayhan, Jl. Borong Indah, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90231",4924995,penjahit rabia,jalan jipang raya,0.93,unmatch
161473af-d8a9-4589-9c2e-5f07c9326975,galesong group building,"Jl. A. P. Pettarani No.55, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97485408,galeri mobil,hertasning no 84,0.83,unmatch
4f48da18-cae9-4652-9cf9-27c293357794,hto2 coffe and barber shop,"Unnamed Road, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 92114",5853162,ghina foto copy,jalan borong indah no 7,0.67,unmatch
037f75f1-a490-4652-8d0f-b4ecf5ece39c,alesha kids,"Jl. Rappocini Raya No.161, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",6702496,"alesha dessert, ud",jl tamalate 4 setapak 6 makassar,0.86,unmatch
4b632ac7-3cad-4969-8a5f-f1213cb294a4,venom utama persada,"Jl. Rappocini Raya No.186 D, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2555226,venom utama persada,jl. rappocini raya,1.0,match
037f75f1-a490-4652-8d0f-b4ecf5ece39c,lakunishop,"Gg. V No.9, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90232",4923187,las,jl bontolanra 2 no 9,0.81,unmatch
ecc61578-0177-4c0d-9bed-fb8e9b7b3840,nasi goreng gila gaul mas romi,"Jl. Borong Indah No.21, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97501803,nasi goreng jakarta,btn minasa upa blok k13 no 14,0.86,unmatch
abd88507-9032-4daf-81a3-c0e1e7f7632b,nganre_rong,"RCPM+XM4 Nganre_Rong, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3776118,sinar galesong,jl a p pettarani,0.72,unmatch
34c4ff9c-46ec-4d32-bb2d-84939efcd654,a project,"Jl. Banta-bantaeng III, Gg. 2 No.30, Kota Makassar, Sulawesi Selatan 90222",2824691,sky project official,jl talasalapang,0.76,unmatch
abd88507-9032-4daf-81a3-c0e1e7f7632b,aroepala food city,"Jl. Letjen Hertasning No.15, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3375582,ayam merah production,komplek kodam gunung sari,0.75,unmatch
ecc61578-0177-4c0d-9bed-fb8e9b7b3840,nasi goreng mas gibran,"RFH6+CVW Nasi goreng mas gibran, Jl. Borong Indah Puri Taman Sari, Borong, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90233",97445364,nasi goreng (mbak atik),jalan talasalapang,0.9,unmatch
db027804-92f1-4d5a-8116-fbf9912541e2,salon gita,"1 Stp 37, Jl. Tamalate No.232, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5964844,salon gita,jl tamalate 1 stp 37 no 232,1.0,match
db027804-92f1-4d5a-8116-fbf9912541e2,ainun salon,"Jl. Mon. Emmy Saelan III No.9, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90223",2523377,ina konsultan,jl kr bontotangnga,0.83,unmatch
db027804-92f1-4d5a-8116-fbf9912541e2,le viona salon,"Jl. Jipang Raya No.17 A, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90232",97480517,le moon pizza dan cafe,hertasning,0.79,unmatch
ecc61578-0177-4c0d-9bed-fb8e9b7b3840,nasi kuning nganjuk,"Jl. Borong Indah Jl. Toddopuli VI, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90233",5729346,nasi kuning <gilang>,jalan tidung 10 no 251,0.89,unmatch
4f7620ec-c0c8-410c-a80c-b3d21c99c9e5,5assa laundry,"RF73+Q95 5assa Laundry, Jl. Minasa Upa, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90233",97480346,lia laundry,jalan pelita raya,0.8,unmatch
4f7620ec-c0c8-410c-a80c-b3d21c99c9e5,rapika laundry,"Jalan Skarda N INomor 265, Gunung Sari, Rappocini, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",2970349,raka,jl hertasning baru komp pdgi,0.81,unmatch
9cbb0bd4-6950-4a34-9135-f0ea7a13434f,toko sabekri,"Pondok Asri, Jl. Borong Indah Blk. A No.12, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90422",5411756,toko sabekri <sahari>,borong indah,0.91,match
4f7620ec-c0c8-410c-a80c-b3d21c99c9e5,laundry pualam,"JL Mongisidi Baru, No. AB 10/10, Balla Parang, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90222",5965519,laundry pualam (diva),jl monginsidi baru blok ab 10 no 2a,0.93,match
2a79a90a-a292-43e7-8541-c2a2a7eabf85,hampers makassar,"Jl. Tala Salapang 1 No.8, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90221",4496154,trans makassar,jl talasalapang,0.81,unmatch
db027804-92f1-4d5a-8116-fbf9912541e2,salon oka,"Jl. Tamalate 8 No.12, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97502315,salon iloki,jl tamalate 4 no 9,0.92,unmatch
db027804-92f1-4d5a-8116-fbf9912541e2,denta salon,"JL. Talasalapang, No. 44 B, Karunrung, Makassar, Kota Makassar, Sulawesi Selatan 90221",3077582,delta nusantara,komplek pemda blok e28/9 jl ap pettarani rt.004 rw.005 tidung,0.83,unmatch
9cbb0bd4-6950-4a34-9135-f0ea7a13434f,toko azkar turatea,"RFH5+VM6 Toko Azkar Turatea, Borong borong,Desa Mekar Indah,kec Buki,Kab Kep, Kassi-Kassi, Kec. Rappocini, Selayar, Sulawesi Selatan 90221",97490238,toko askar,jl tamalate 5 setapak 8 no 21,0.88,unmatch
db027804-92f1-4d5a-8116-fbf9912541e2,pinang beauty salon,"Jl. Toddopuli 6 No.168, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3123175,pinang madani,"jl. asam karanji no. 196 rt.001 rw.009, kassi-kassi",0.86,unmatch
0e9741d9-4be1-49f2-951d-bd3c96a9a81e,cv. cipta keramik indah,"JL Toddopuli VI, Komplek Puri Taman Sari Blok A4 No. 13, Kassi-Kassi, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90231",2558172,cv. pangan cahaya sinergi,tamalate iv,0.84,unmatch
65a7afcd-45dc-4ad9-be7e-ec85b5f6f275,cream rd makassar,"jalan Andi Djemma Inspeksi Kanal Selatan 2 No 90 , Studio Musik Afandi, Pa'baeng-Baeng, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90222",3528349,nur imam makassar,"komp.permata hijau permai blok.m.2 no.9 rt.005 rw.010, kassi-kassi",0.79,unmatch
65a7afcd-45dc-4ad9-be7e-ec85b5f6f275,ms glow dhian pettarani,"Jl. A. P. Pettarani jalan bontocinde No.4, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2664470,mega lestari cita,"ruko permata sari no 31 jl sultan alauddin, gunung sari",0.74,unmatch
0e9741d9-4be1-49f2-951d-bd3c96a9a81e,toko sinar azalea,"Jl. Borong Indah No.21 C, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97481799,toko sinar harapan,rappocini,0.92,unmatch
0e9741d9-4be1-49f2-951d-bd3c96a9a81e,sinar surya bangunan,"Jl. Borong Indah No.21C, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90231",3686380,sinar surya persada,jl btn mangasa permai,0.89,unmatch
d6904803-9f14-45a2-8e76-0e4063f5f38d,pangkas rambut kanda ali,"Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan",5960939,pangkas rambut dzakwan <asri>,jalan minas aupa blok m3,0.93,unmatch
0e9741d9-4be1-49f2-951d-bd3c96a9a81e,tb. sinar rejeki,"Jl. Toddopuli Raya No.18, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97484754,toko sinar rejeki (fredi),toddopuli raya,0.83,unmatch
8ed00090-f120-4c44-a236-d2be26583eae,penjahit rezki,"Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan",4924995,penjahit rabia,jalan jipang raya,0.91,unmatch
2b9a6e61-e30e-418e-abe7-beb05c35b48f,kios dede,"Jalan Tamalate 3 No 37 Mapala Kecamatan Rappocini, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489095,kios diana,jl hertasning raya,0.85,unmatch
3e3a50c2-3eb2-4fd1-806d-a90a45ecb589,bengkel auto 22,"Jalan Letjen Hertasning perumahan permata hijau nomo D20, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97490390,bengkel rosita,jl aroepala no 28,0.89,unmatch
3e3a50c2-3eb2-4fd1-806d-a90a45ecb589,"bengkel mobil,polomas_zhafend","Ko. Permata Sari.PS IV/29, RT.002/RW.18, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97488048,bengkel mobil (fadli),jalan wijaya kusuma raya no 9,0.87,unmatch
3e3a50c2-3eb2-4fd1-806d-a90a45ecb589,gurella mobil,"Jalan Landak Baru Lr. V No .5, Bantabantaeng, Rappocini, Mamajang Dalam, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90222",4178932,gurella,"jl.karunrung raya v no.70 rt.005 rw.007, karunrung",0.91,unmatch
3e3a50c2-3eb2-4fd1-806d-a90a45ecb589,bengkel rafa motor 2,"RCGR+CWX Bengkel Rafa Motor 2, Jl. Mon. Emmy Saelan III, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan",97470855,bengkel maha meru motor,jl rappocini raya no 26,0.9,unmatch
3e3a50c2-3eb2-4fd1-806d-a90a45ecb589,cahaya suci motor,"Jl. Monumen Emmy Saelan No.17 D, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90222",3149935,cahaya tunas mandiri,jl. tamalate 4 setapak 4 no 21 perumnas makassar,0.89,unmatch
3e3a50c2-3eb2-4fd1-806d-a90a45ecb589,zubair auto body repair eks bengkel hertasning jaya makassar,"90222jalan Poros takalar jeneponto sayoang carrefour takalar, Jl. Hertasning Baru No.50, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",2622331,musyawarah guru mata pelajaran pendidikan agama kristen kota makassar,jl rappocini raya,0.72,unmatch
3e3a50c2-3eb2-4fd1-806d-a90a45ecb589,pm project,"Jl. Talasalapang No.51, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97499603,pbm auto service,jalan ballaparang 2 no.8,0.75,unmatch
5610a19e-97b0-4c19-bdcc-5e259380b6f7,toko cahaya surya electronic,"Jl. Rappocini Raya No.185B, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97488599,toko cahaya sampurna,jl landak baru no 122,0.88,unmatch
9217cc6e-27f2-4a35-85b4-170b6a93b223,warung makan bumbu mertua,"RC6W+FFF Warung Makan BUMBU MERTUA, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97498339,warung makan,rappocini kel. gunung sari,0.9,unmatch
9217cc6e-27f2-4a35-85b4-170b6a93b223,mas gede warung,"Jl. Hertasning Baru No.25, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",4117369,masagenae megah motor,"jl.pelita raya vi no.14, buakana",0.8,unmatch
3e3a50c2-3eb2-4fd1-806d-a90a45ecb589,"bengkel amanah 47 | specialist ac,car audio & accecoriest","Masuk samping kiri hotel ramedo, sebelah kanan samping kanan gerbang perumahan metropolitan, Jl. Andi Djemma Lorong 9B, Kota Makassar, Sulawesi Selatan 90152",97499958,bengkel las al hadits,kompleks k o dam kat a h g k a blok e5,0.82,unmatch
172f5fc2-e659-4483-bf50-1a41527064fe,cv. berkah utama,"RCXH+RRF CV. Berkah Utama, Jl. Monginsidi Baru, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2769906,cv. kembar maju sejahtera,btn minasa upa,0.88,unmatch
a3c348a1-a348-479e-94af-707b0d23aebe,kopi bagaya,"Jl. RSI Faisal XII No.40 B, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97505440,koperasi pengayoman,jln rutan no 8,0.84,unmatch
a3c348a1-a348-479e-94af-707b0d23aebe,rumah seduh kopi indonesia,"Jl. Talasalapang, kompleks ruko bph plaza blok N1, no. 7, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90133",2671411,rumah nutrisi indonesia,"perumahan gubernur blok e15/9, jalan hertasning 9",0.86,unmatch
a3c348a1-a348-479e-94af-707b0d23aebe,real cafe,"Jalan Kompleks Jl. Skarda N.1 No.3 B, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97482913,green cafe,kassi-kassi,0.83,unmatch
a3c348a1-a348-479e-94af-707b0d23aebe,lampu merah cafe (talasalapang),"Jl. Talasalapang, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",4457457,kupa amanah cemerlang,kompleks residen alauddin mas blok a/2,0.73,unmatch
a3c348a1-a348-479e-94af-707b0d23aebe,snacktea coffee,"Jl. Sultan Alauddin No.239, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90221",97504910,herts coffe,jl aroepala no 255,0.73,unmatch
a3c348a1-a348-479e-94af-707b0d23aebe,bolata food & coffee space,"Perumahan Mangasa Permai, R1 Jl. Skarda N No.10, Kota Makassar, Sulawesi Selatan 90221",97486938,fast food indonesia pt,jl sultan alauddin,0.69,unmatch
a3c348a1-a348-479e-94af-707b0d23aebe,adapada kedai hertasning,"Jl. Letjen Hertasning No.116, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3243770,adapada komunika indonesia,jl beringan vi,0.86,unmatch
860bb761-dc9c-4c1a-bb79-3277e9497a88,dager nyantul,"Jl. Cilallang Jaya VII No.A6, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97500265,dragon taylor,jl rappocini,0.77,unmatch
a3c348a1-a348-479e-94af-707b0d23aebe,kinawa coffee,"Jl. Pelita Raya No.11A, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90231",97475289,jendela coffe,buakana,0.74,unmatch
a3c348a1-a348-479e-94af-707b0d23aebe,zatara coffee & eatery,"Jl. Letjen Hertasning No.100, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4472344,nusantara geotech,jl talasalapang komp sari regency,0.69,unmatch
860bb761-dc9c-4c1a-bb79-3277e9497a88,warung mega rasa cab rm muda mudi,"Jl. Andi Djemma No.95 D, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",5727466,warung makan <najamuddin>,pelita raya 7 no 2,0.84,unmatch
a3c348a1-a348-479e-94af-707b0d23aebe,mbuuk coffeeshop,"Jl. Andi Djemma No.72, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan",97484466,butik keisha,jl. aroepala blok x no. ia,0.67,unmatch
ebb463b6-0964-4151-9fb8-3db43f6550f9,hotel alpha makassar,"Jl. Pelita Raya No.26B, Balla Parang, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90222",97458218,hotel makassar indah,emy saelan,0.87,unmatch
d5ce0499-5ae2-4525-a50b-9e94e8c9c0f4,produsen bangket kenari makassar,"RCQF+HQV PRODUSEN BANGKET KENARI MAKASSAR, Jl. Banta Bantaeng Lrg. 3, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan",3509087,produsen mitra insan sejahtera,"perumahan taman gosyen indah, jl. aroepala",0.88,unmatch
1506ca33-1247-4324-ab31-4391bfbd66c5,qplus tour & travel,"Jalan Mappala Raya A3 No.09, Tidung, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90222",2498932,quinn tour & travel,jl talasalapang raya ruko executive business center,0.91,unmatch
6a63301d-1410-4097-87e9-3327cee1dc5f,fatma salon,"RFH6+M8Q Fatma Salon, Jalan Borong Indah, Borong, Manggala, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90223",3881177,fatimah catering,jl jipang raya komp. bumi palem,0.82,unmatch
ce7871ce-1840-4caa-a4ea-daa90a375437,brothers laundry,"Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan",97451451,hotel ruby,jl pengayoman,0.75,unmatch
ce7871ce-1840-4caa-a4ea-daa90a375437,sudsclean (cuci sepatu makassar),"Jl. Tamalate No.3, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4407176,sutra creative makassar (scm),jl mappala iv blok,0.79,unmatch
ce7871ce-1840-4caa-a4ea-daa90a375437,snixsnap,"TBB Kebab & Kopi, Jl. Monumen Emmy Saelan No.99, Tidung, Panakkukang, Makassar City, South Sulawesi 90222",3154918,annisa,"jl.landak baru lr.5 no.2 rt.000 rw.000, banta-bantaeng",0.75,unmatch
ce7871ce-1840-4caa-a4ea-daa90a375437,kitaro shoes clean,"Permata Hijau Permai No.2 blok f, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97499191,koperasi stialan,ap pettarani,0.75,unmatch
1506ca33-1247-4324-ab31-4391bfbd66c5,esata makassar tour & travel,"BARUGA H. ABUBAKAR DG. BOMBONG, Jl. Rappocini Raya No.5 No. 23, Kota Makassar, Sulawesi Selatan 90222",97458727,rama wisata tour & travel,jalan ap pettarani ruko new zamrud blok c/8,0.81,unmatch
6a63301d-1410-4097-87e9-3327cee1dc5f,salon ewhiend,"Samping mesjid darul mutaqqin, Jl. Puri Taman Sari No.C4/15, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97501098,salon huqmi,jl monumen emmy saelan n3,0.87,unmatch
dbc9e2b5-5788-429b-9c85-c5dbbd320a64,arsitek expose makassar,"Jl. Andi Djemma Lorong 10 No.01, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97486760,arimatea makassar,jl ap pettarani ruko bisnis centre blok b 7,0.81,unmatch
ce7871ce-1840-4caa-a4ea-daa90a375437,zona laundry mart,"RFH2+JJ5 ZONA LAUNDRY MART, Jl. Aroeppala, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97487717,wina laundry,jl bumi 21,0.81,unmatch
ce7871ce-1840-4caa-a4ea-daa90a375437,fyndhy laundry,"Jl. Monumen Emmy Saelan No.62, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97503411,freze laundry,jl rs faisal raya no 8,0.8,unmatch
ce7871ce-1840-4caa-a4ea-daa90a375437,ika laundry,"Jl. Monumen Emmy Saelan, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97480346,lia laundry,jalan pelita raya,0.87,unmatch
ba284b61-f511-4029-ab91-496c4cddddc0,new makassar aquatic,"Ruko Soho Alauddin Gn. Sari, Jl. Sultan Alauddin, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3778073,nekasari prima utama,jl pelita raya tengah,0.79,unmatch
ce7871ce-1840-4caa-a4ea-daa90a375437,1818 londry,"RCJV+CXX 1818 Londry, Jl. B. Dg. Ngirate II, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97480346,lia laundry,jalan pelita raya,0.7,unmatch
ce7871ce-1840-4caa-a4ea-daa90a375437,i wantex makassar,"Jl. Borong Indah No.7B, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2775547,liputan makassar,jl ap pettarani ruko new zamrud,0.83,unmatch
